Language,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
Ningming,məɯ2,bɯ:ŋ3 ɬa:i4,be:ŋ3 khwa2,ha1,phja:i3,lo,ma2,,ʔa:p9 pou2,ʔo:i1 ɬo:i1,mɯn6 mok7,naŋ1,kum5 laŋ1,tuŋ4,do:k9,ɬai3,tap7,nɯm2 pu5,ba5,lu4 na3,ɬɯ:ŋ3,la:u1,li:t8,bau3,ho2,phjɯm1,daŋ1,,su:p9,pa:k9,he:u3,lɯn4,khu1,hai3,la:k8,phi5,kjɯn1,ke:u4,tsəɯ3,kjɯn1,khɯp7,dat7,khjəu1,tɯŋ6,tha1,han1,ha:u1 lɯm2,no:n2,,phan1,naŋ6,,kan2,to:i1 po6,to:i1 me6,la:k8 dɯk7,tu1 po6,tu1 me6,me6 pa3,ke5 la:u4,lɯ:n2,,,kja:ŋ3,tsi:k8,su:k8,ɲɯp8,kɯm1,tɯk7 phjau5,ɲəɯ2,,tup8,sak8,kha3,tha:i1,te:u6,kau1,,mai4,khi:k9,ɬɯm1,ləu5,hɯt8,tsai1,lɯ:k8,tan5,fo:k8,,kan4,wa:t9,səɯ4,hai1,tam1,ɲəɯ2,tuk7,ma1,nuk8,khjai5,hun1,pi:k9,bɯn1,nəu1,nɯ4,la:u2,ha:ŋ1,ŋi2,dɯ:n1,hau1,ɲuŋ2,tsi3 ha:u1,pja1,nau6,ŋa:ŋ5,bəɯ1,la:k8,bjo:k9,ma:k9,ɲa3,tɯm1,hɯn1,ɬa:i2,nam4,lai1,ha:i3,kɯ1,,duŋ1,fa4,ha:i1 pa:u3,da:u1 dəi5,phɯ3,mo:k9,phɯn1,po6 lo:i2,me:p8,lɯm2,pu5,thau3,da:ŋ3,həɯ5,lo:i3,nak7,fəi2,daŋ1,wan2,,dam1,phɯ:k9,de:ŋ1,lɯ:ŋ1,he:u1,ɬai5,lu:ŋ1,tam5,ləi2,ba:ŋ1,na1,khap8,kwa:ŋ3,khjai3,,ke5,məɯ5,dəi1,wa:i6,to:i5,han2,ŋan2,pəi1,,pam2,me:n5,,dəɯ1,,,kjɯn2,no:m5,khjəɯ3,kjai1,ko:k9 kəɯ2,ŋo6,ni2,man1,huŋ1 lau2,huŋ1 ni2,huŋ1 man1,ka1 laŋ1,kɯ6,,,sau5,,pɯn2 ləɯ2,məi5,,nɯ:ŋ5,ɬo:ŋ1,ɬa:m1,ɬəi5,ha3,huk7,tsɯt7,pe:t9,kəu3,ɬɯp7,ɲəi6 ɬɯp7,ha3 ɬɯp7,pa:k9,si:n1
Qinzhou,mui2,my:ŋ3 ɬu:i4,my:ŋ3 kha2,ha1,pha:i3,lyn1,tou3,,jau2 num4,nuk7 nou1,tum1 mi:n2,naŋ1,ɬa5 laŋ1,tuŋ4,no:k7,ɬai3,tap7,ni5,lo:ŋ2 ma5,la4 na3,ɬi:ŋ3,la:u1,ly:t10',lau3,ho2,phun1 lau3,naŋ1,,ɲui5,pa:k7,he:u3,lyn4,li:u1,tai3,lu:k10',phu5,kin1,ke:u4,thuŋ1,kin1,hap8,ɕup9,ly2,theŋ5,tha1,thin1,hap7 la:ŋ6,nyn2,,phan1 hyn2,naŋ6,,hun2,ɕa:u2 ʔuŋ1,ɕa:u2 ja6,lik10 nek7,pu4 ʔuŋ1,pu4 ja6,ʔa1 me3,ɕuk9,la:n2,,,ka:ŋ3,ɕa:k10',ɕuk7,ɲip10,tɕi:m1,tek9 ɲin1,ɕe6,,ty:p10',ɕak10,ka3,tha:i1,ne:u1,ɲa:u3,,mui4,pa:k10',ɬim1,mum1,kuk10,nam1,ke:n3,hyn3,fuk10,,tui2,we:t7,ɕui4,ho:i1,tam1,tɕa:i3,tuk7,ma1,nuk10,lai5,phun1,fa:t10',min1,nou1,na6,la:u2,thy:ŋ1,ŋy2,ny:n1,thau1,ɲuŋ2,tɕi3 tɕau1,pa1,na:u6,tɕi4,mai1,la:k10',wa1,ma:k7,ɲy3,tum1,thin1,ɕa1,num4,lui1,ha:i3,ku1,,nuŋ1,mun1,hai:i1 la:ŋ6,na:u1 nui5,phy3,mo:k7 mu6,phan1,pha3,me:p8,lum2,po5,thau3,nit7,ho4,tum2,nak7,fui2,naŋ1,wan2,,nam1,py:k10',la:ŋ4,ly:ŋ1,he:u1,nit9,my:k7,tam5,lai2,ma:ŋ1,na1,tɕe:k9,wa:t7,ke:t7,,ke5,mo5,nui1,wa:i6,to:i5,ham6,ŋin2,pui1,,me:n3,pe:n2,,nai1,,,nui3,han3,kai3,kai1,laŋ2 lui1,kou1,muŋ1,min1,lou2 ɕai2,thou1 ɕai2,min1 ɕai2,ɬaŋ1 te:u6,,,,ko:p8,,pan2 jeŋ6,mai3,,ʔit7,ɬo:ŋ1,ɬa:m1,ɬui5,ha3,luk7,tɕit7,pe:t7,kou3,ɕip10,jui6 ɕip10,ha3 ɕip10,pa:k7,ɕi:n1
Shanglin,fɯŋ2,pa:i6 θu:i4,pa:i6 kwa2,ka1,pja:i3,lo6,tau3,,jou2 wiŋ4,ʔu5,na:m6 fan4,naŋ1,pa:i6 laŋ1,tuŋ4,do:k9,θai3,tap7,ɕi3,ba5,hjo4,nam3,la:u1,lu:t10,kjau3,ho2,pun1 kjau3,ʔnaŋ1,,ɲou5,pa:k9,je:u3,lin4,hi:u1,tai3,hju:k10,pi1,kɯn1,ɲa:i3,ɕəɯ3,kɯn1,hap8,ɕit7,hjɯ2,tiŋ5,lɯk8 ta1,hin1,hja:u1 hjum2,nɯn2,,fa:ŋ2 hɯn2,naŋ6,,wun2,pou4 θa:i1,me6 bɯk7,lɯk8 ɲe2,ʔai1 kwa:n1,bɯk7 ja6,me6,po6,hja:n2,,,ka:ŋ3,ɕa:k10,ɕuk8,ɲip8,ɕim1,ta3 li:p10,ɲiŋ2,,tup8,ɕak8,ka3,ta:i1,lei4,ʔɲa:u1,,fai4,pa:k10,le:m1,ŋom4,ku6,nam1,ke:n3,hɯn3,fok8,,təɯ2,ʔŋwe:t9,ɕəɯ4,ha:i1,tam1,θi:t10,tok7,ma1,hjok8,kjai5,pun1,fu:t10,bin1,nou1,no6,la:u2,hju:ŋ1,ta:ŋ6,du:n1,hjau1,ɲuŋ2,hjo:ŋ2 kja:u1,pja1,nau6,ʔŋei5,baɯ1,hja:k10,wa1,lɯk8 ma:k9,ɲɯ3,na:m6,hjɯn1,na:m6 θa1,hjam4,lu1,ha:i3,kju1,,doŋ1,bɯn1,hjo:ŋ6 dɯ:n1,da:u1 dei5,fɯ3,mo6 lo4,wun1,pja3,lu:m3,hjum2,po5,hjau3,nit7,həɯ5,tum2,nak7,fei2,tɯk7,wan2,,ʔnam1,ha:u1,hoŋ2,je:n3,je:u1,θai5,huŋ1,tam5,hjai2,ba:ŋ1,na1,kap8,kwa:ŋ5,ʔɲin1,,ke5,mo5,dei1,wa:i6,to:i5,ham6,ŋwan2,pi1,,do3,pin1,,daɯ1,,,nei4,ti1,kjaɯ3,kjai1,tei1 kjaɯ2,kou1,mɯŋ2,te1,hjau2,θou1,ti1,kai3 hjaɯ2,pou4 hjaɯ2,,,ɕau5,,ji:ŋ6 hjaɯ2,di1,,ʔit7,θo:ŋ1,θa:m1,θei5,ha3,hjok7,ɕet7,pe:t9,kju3,ɕip8,ɲi6 ɕip8,ha3 ɕip8,pe:k9,ɕi:n1
Shangsi,mo:y2,be:ŋ3 ɬu:ŋ4,be:ŋ3 khwa2,ha1,pha:i3,lø6,ma2,,ʔa:p9 pau2,ʔu5 nau1,mon6 mok8,naŋ1,han2 laŋ1,toŋ4,do:k9,ɬai3,tap7,nen5,lø:ŋ2 ba5,lø4 na3,ɬy:ŋ3,hei1,lu:t10,lau3,do:k9 hø2,phom1,daŋ1,,su:p7,pa:k7,he:u3,len4,li:u1,hai3,lu:k10,phy5,ken1,khe:u4,tsi:n5,ken1,hap8,dot7,ly2,theŋ5,ma:k7 tha1,then1,ha:u1,nø:n2,,phan1 han2,naŋ6,,hon2,la:k10 pø6,la:k10  mei6,la:k10 dik7,tu1 po:y6,so:y2 ja6,mei6,ki5 thau3,lu:n2,,,ka:ŋ3,sa:k10,su:k10,ɲip8,hem1,tak7 ɲen1,ɲo:y2,,tu:p10,sak8,ka3,tha:i1,lei4,ɲa:u1,,mai4,pa:k10,ɬem1,wau5,hit8,po:k9,ke:n3,han3,fo:k10,,kam1,wa1,so:y4,hø:y1,tam1,ɲo:y2,tok7,ma1,nok8,lai5,phom1,pi:k7,ben1,nau1,ba:i5,la:u2,thy:ŋ1,ŋy2,nu:n1,thau1,ɲoŋ2,tsi5 ha:u1,pa1,nau6,ŋe:m2,bo:y1,kon5,bo:k9,ma:k7,ɲy3,tom1,then1,ɬu:y2,nam4,lai1,ha:i3,ky1,,doŋ1,bon1,ha:i1 ha:i1 pa:u3,da:u1 do:y5,phy3,mo:k9,phon1,fa4,me:p10,lom2,pø5,thau3,ha:m2,ho:y5,tom2,nak7,fo:y2,daŋ1,wan2,,dam1,py:k10,deŋ1,ly:ŋ1,he:u1,ʔi5,ba:k9,tam5,lo:y2,ba:ŋ1,na1,khap8,la:ŋ6,ke:t9,,kei5,mø5,do:y1,wa:i6,tø:y5,han2,ɲen2,po:y1,,pai4,pe:n2,,do:y1,,,no:y4,hen4,ko:y3,kai1,le:ŋ5 ko:y1,kau1,maŋ1,man1,lau2,hon1 maŋ1,hon1 man1,tu1 ko:y1,ʔoŋ1 ko:y1,,,sau5,,pen2 ku6,mi3',,jit7,ɲo:y6,ɬa:m1,ɬo:y5,ha3,lok7,tsit7,pe:t9,kou3,sip8,ɲo:y6 sip8,ha3 sip8,pa:k7,si:n1
Wenma Tu,mu2,bɒ2 ləɤ6 zɒ4,bɒ2 ləɤ6 so1,pia3 kho2,phɒ3,lɤu6,mo2,,ʔa5 na4,sa3,mən5,ne1,lɛ~1,duŋ4,da5,sɛi3,ta4,mɒ1,thu2 bo5,zu6 di6,nɤɯ5,bu1,luɛ6,thu2,ɡa2 ɣɤu2,phiŋ2 thu2,dɛ~1,,mən1,pe5,va2,lən4,khu2,xai3,ze6,təu5,tshi4,məu3,ləu4,tshi4,khɛ2,xɛ5,khu2,ba2,tho2,tha2,ŋɒ1 hu5,nua2,,nua2 pa2,nɛ~6,,ɡun2,la6 bu6 dzɒ2,la6 bu6 ɲiŋ2,dai2 nei3,bɤu6 khui2,mei6 lu2,mei6,bɤu6,zun2,,,ɣo4,lən2,pha5,ɲa2,tshən2,lia6 dua1,səɤ1 kəŋ1,,dəŋ4,le2,kho3,thɒ2,,za4,,mai4,tho5,tshei2,no1,xa2,da1,lia6,mo3,va2,,ʔau1,kɒ3,zi4,khai2,se5,da5,ta4,mo1,na2,khai5,khun2,pia5,bən1,mei6 nu1,po1,tshei2,thɛ~2,ŋu2,mei6 ŋu2 lin1,mei6 thəu2,mei6 zən6,tshɒ5,mei6  po1,nəu6,ko5,bəɤ1,le8,duɒ5,me5,ɲo3,dən1,thən2,zɒ2,na4,thei2,,ku1,,dəŋ1,vo4,dun1 zən6,dau1,muɒ5,muɒ5,phən2,vo4 ʔən3,vo4 mia6,lən2,bəu5,duɛ5,jin1,tshɤu3,jɒ3,ne4,vɛi2,səɤ5,jɒ1,,da1,khau2,dia1,liŋ1,tshɤu2,nei3,du4,ta5,zi2,bɛ~1,no1,ja6,kuŋ3,tshɛi3,,thəu3,məɤ5,dɛi2,zɒ4,tɤu5,ɣua6,ɣua2,mui2,,nɤɯ3,khun3,,ni3 kɛ~1,,,nɛi4,xən3,kəɤ6,kui1,zu2 ɡi6,kau1,məɤ2,mən2,zɤu2,bu6 si4,bu6 thəu2,kei1,ɡəɤ2,,,tso3,,thəɤ5 ɡi6,di5,,nəŋ2,səŋ1,sa1,si5,xo3,tsha2,tsɛ4,pia5,kəu3,sɛ4,ŋi6 sɛ4,xo3 sɛ4,pe5,thəŋ2
Yanshan Nong,muŋ2,pa:i6 sa:i4,pa:i6 sa1,kha1,tai5,lo6,ma2,,ʔap9 nam4,sa:ŋ1,na:m6 mu4,naŋ1,laŋ1,tɔ:ŋ4,duk7,sai3,tap7,ʔu3,luŋ2 ba5,ru4 de5,nɯ6,bu1,lɯt10,thu1,kɔk8 xo2,pham1,daŋ1,,man1,pak9,fan2,lin4,khu1,xai3,xui6,phɯi5,tɕin1,mau3,thuŋ1,dit7,khap7,dit7,tɕhu1,pak8 ɲin2,tha1,than1,ŋa1 ŋap10,no:n2,,phan3 xɯn2,naŋ6,,kɔ:n2,phu3 tɕa:i2,phu3 ɲiŋ2,luk10 ʔiaŋ1,la:u4 tɕa:i2,ja6 ɲiŋ2,me6,po6,rɯn2,,,xa4,tɕik10,phuk7,ɲiap8,tɕham1,nan4 po1,sau6,,do:i5,lak8,kha3,tha:i1,tɕau1,kau1,,mai4,pha5,liam1,pam1,xɔk7,dam1,lɯk10,rɔk8,fɔk8,,kam1,khut7,sɯ4,ʔa3,tam1,pɯŋ4,tɔk7,ma1,no:k8,tɕhai5,khɔ:n1,pik7,ban2,nu1,nɯ4,ju2,tha:ŋ1,ŋu2,dɯn1,thau1,ɲuŋ2,tɕhiŋ5 tɕha:u1,pa1,nau6,ŋa6,baɯ1,lak10,dɔk9,mak9,ɲa3,na:m6,pha1,sa:i2,nam4,lai1,xa:i3,kɯ1,,dɔ:ŋ1,fa4,xa:i1,da:u1 di5,phat7 fa4,mɔk9,phan1,fa4 ʔum3,fa4 miap10,lam2,pau5,ʔun5 rum6,kɔ:ŋ3,khaɯ5,ja:i3,nak7,fai2,daŋ1,ja:i1,,dam1,kha:u1,diaŋ1,xe:n3,tɕhiu1,ʔe4,tɯ4,tam5,ri2,ba:ŋ1,na1,kap8,ka:ŋ3,tɕhai3,,tɕe5,maɯ5,dai1,wa:i6,ta3,xɯn2,wan2,pi1,,kɯ4,pin1,,daɯ1,,,ni6,xan3,tɕhaɯ3,kai1,ti6 raɯ2,ku4,maɯ2,ti4,phɯ1,tɕhɯ1,pɔ:ŋ4 ti4,kaŋ1,kaɯ2,,,ta3,,ti2 raɯ2,bo5,,de:u1,so:ŋ1,sa:m1,si5,xa3,tɕhɔk7,tɕiat7,piat9,kau3,sip7,ŋi6 sip7,xa3 sip7,pak9,thiaŋ1
Yongnan,mei2,pha:i6 ɬu:i4,pha:i6 tsiŋ5,ha1',phla:i5,hlon1',tou3,,ʔa:u6 pou2,ʔo:i1' ɬo:i1,tam1 mok8,naŋ1,ʔan1 kəm5,tuŋ4,no:k10,ɬai3,tap7,ne:u1,hlo:ŋ2 ma6,hlo4,ɬe:ŋ3,la:u1,li:t10,hlau5,ho2,phən1' hlau5,naŋ1',,jou5,pa:k9,fan2,lən4,hli:u1',tai3,hlu:k10,thu6,kun1,ke:u4,tsei3,kun1,hap8,tsup7,hli2,thiŋ6,tha1',than1',ha:p10 la:ŋ6,nən2,,phan1' hun2,naŋ6,,hun2,pou4 ɬa:i1,hun2 pa2,lik8 ne:k9,pou4 koŋ1,me6 ja6,me6 la:u4,koŋ1 la:u4,hla:n2,,,ka:ŋ3,tsa:k10  jat8,tshuk8,jip8,tsim1,tik7 jan1,ɬi6,,təp8,tshak8,tha:ŋ1',tha:i1,ni:u1',kau1,,mai4,phu6,ɬim1,pəm1,ku:k10,plo:k9,ke:n3,tsho:k10,fok8,,thei2,we:t9,tsei4,ho:i1,tam1,tshi6,tok7,ma1,nok8,hlai6,phən1',fi:t10,mən1',nou1,no6,la:u2,thu:ŋ1',ŋi2,ni:n1',thau1',juŋ2,tsou5 khla:u1',pla1,nau6,ŋe1,mai1',hla:k10,wa1,ma:k9,ŋi3,tam1,thən1',ɬa1,nam4,lai1,ha:i1,klu1,,noŋ1',mən1',ha:i1',na:u1' nei6,phi5,mo:k9,phən1',ma:ŋ2 lo:i2,mle:p10,hləm2,po5,thau5,jan1,ho1',təm2,nak7,fei2,tik7,ʔon6,,nam1',pu:k10,hoŋ2,lu:ŋ1,tshiŋ1',ɬai5,muk7,tam5,hlai2,ma:ŋ1',na1,kap8,kwa:ŋ5,ʔən1',,ke5,mo5,nei1',wa:i6,to:i5,ham6,ŋon2,pei1,,no5,ple:n2,,nai1',,,nei3,han3,kan6,klai1,han2 lai2,kou1',muŋ2,te1',hlau2,ɬou1,ti1 te1',tu2 ɬa1',pou4 lai2,,,tshau6,,pan2 lai2,mei1,,ʔət7,ɬoŋ1,ɬa:m1,ɬei5,ha5,hlok7,tshat7,pe:t9,kou3,tship8,jei6 tship8,ha3 tship8,pa:k9,tshi:n1'
Chongzuo,moy2,be:ŋ3 ɬu:i4,be:ŋ3 khwa2,ha1,phja:i3,lo6,ma2,,jiu2,ho:i1 ɬo:i1,mun6 mo:k8,naŋ1,ɬe5 laŋ1,tuŋ4,do:k7,ɬai3,tap7,nəm2,ke:u5 ba5,lo4 na3,ɬi:ŋ3,la:u1,lu:t8,lau3,ho2,phjəm1,daŋ1,,su:p7,pa:k7,he:u3,lən4,li:u1,hai3,lu:k8,thəm5,kən1,khe:u4,tsi:n5,kən1,hap8,dət7,li2,təŋ6,ma:k7 tha1,thən1,ha:u1,no:n2,,phan1,naŋ6,,hun2,to:i1 po6,to:i1 me6,lak8 dək7,tu1 po6,tu1 me6,pa3,ke5 la:u4,lu:n2,,,ka:ŋ3,tsa:k8,tsu:k8,ɲap8,həm1,ti6 ɲən1,noy2,,təp8,sak8,kha3,tha:i1,ni:u1,kau1,,mai4,pa:k8,ɬəm1,lou5,he:t8,tsai1,ɬi:n3,,kəi6,,kam1,wa1,soy4,ho:i1,tam1,ɲoy2,tuk7,ma1,nuk8,lai5,hun1,pi:k7,bən1,nou1,ba:i5,la:u2,thi:ŋ1,ŋi2,nu:n1,thau1,ɲuŋ2,tsi3 ha:u1,pja1,nau6,ŋe:m2,boy1,la:k8,bjo:k7,ma:k7,luk8,təm1,thən1,ɬu:i2,nam4,lai1,ha:i3,ki1,,duŋ1,fa4,ha:i1 pa:u3,da:u1 dəi5,phi3,mo:k7,phun1,lo:i2,si:m3,ləm2,po5,thau3,da:ŋ3,hoy5,təm2,nak7,fəi2,daŋ1,jin2,,dam1,pi:k8,dəŋ1,li:ŋ1,he:u1,ɬai5,lu:ŋ1,tam5,ləi2,ba:ŋ1,na1,khap8,kwa:ŋ3,ke:t7,,ke5,mo5,dəi1,wa:i6,to:i5,(to3) lap7,ŋən2,pəi1,,pai4,me:n5,,doy1,,,kən3,khai2,khjoy3,kjai1,ko:k7 koy2,ŋo2,ni2,mən1,ho:ŋ1 lau2,ho:ŋ1 ni2,ho:ŋ1 mən1,tu1 ɬəi1,ʔoŋ1 koy2,,,sau5,,ɲi:ŋ6 loy2,məi2,,ʔət7,ɬo:ŋ1,ɬa:m1,ɬəi5,ha3,luk7,tsət7,pe:t7,kou3,sap8,ɲəi6 sap8,ha3 sap8,pa:k7,si:n1
Klon,,iik,tne,e,lam,eɡeq,ma,war,wren,kaat,uduur,kui,hak,bet,plek,eh,nbur,duut,kbel,,kirkir,edan,weq,to,dlonɡ,,muin,,,ad,weh,leb,aɡar,ɡyenɡ,inɡ,pruin,kde,,hos,diqiri,eh,dup,,mɡih,en,el,,hos,taa,eper,mih,mten,ininok,om,okneq,akal,om,ool,,man,alah,,neq,huh,hla,ik,hrot,bah,,mah,lul,ded,tka,tber,ebeer,iqes,kbeer,ɡrik,doob,hol,manɡ,kum,ɡnohwer,den,,,war-honɡ,,,wrin,qel,ɡbir,maɡen,bras,bein,,,adanɡ,kap,ɡambal,liir,dur,mhel,lenɡ,ɡorkei,moon,dlikwei,okoin,ikin,nwak,ibiq,abon,ɡtan,wei,irik,buum,ih,uus,mlei,wor,,araa,tweel,tan,,araa ɡet ip,qeh,bulɡen,ur,qib,teqek,bontui,unuur,,,nmer,ihin,tut,kbuk,tkat,mlap,tkoor,adaq,peeq,,uduur,qakan,ayaal,,bɡor,wlenɡ,eleb,aal,tuk,lanɡ,,tpeh,,,biir,,eɡem,,nok,yaah,dob,ubuh,mdiq,tun,eden,tuquin,mid,le,duin,ta,amai,yonɡ,yop,,let,tu,nan,aan,ɡan,pin,iɡi,ini,nab,abe,ebenɡ,iqal,,,tioyon,nanɡ,lek,nuk,orok,tonɡ,ut,eweh,tlan,usonɡ,tidorok,tukainuk,karnuk,karorok,,eska,
Maybrat,-atem,ta,,-ao,,iso,-ama,weya,,,,,kpor,,-tai,,,sis,-aos,-har,-not,-sam,mes,-ana,-amuom,-awian,-naif,,-nin,-asoh,-apat,hreha,-asah,-awia,tom,,-ait,,-aim,-ata,-afit,-amu,-imara,-ari,,-he,sfakot,-tien,-apum,po-smi,hren,-ros,pi,sme,fai,ku,-a,-fain,-me,-atia,amah,afi,-asom,-awe,a,-ake,-amuoh,si,-usiah,fnak,fnak,-ai,-suof,,-hai,-aim,hwoh,-aot,fro,haper,-aon,mamuk,,-ai,,-o,,,-po,-akah,-irum,-fuf,-muk,-piet,-awe,mtah,ru,kokok m-auf,-awian,-aim,,kau,kak,sten,sawiah,apan,sapa,sruom,po-m-afit,weraif,sa,-nis,,-ata,-tis,tafuf,-ake,po-safom,tapam,fra,snok,aya,fru,aya sasu,ha,maru,rapuoh,ayoh,snie,sken,,,om,,rir,fos,-fi,,kanam,kat,-ka,samuoh,tafoh,-kah,wasi,poh,safe,-poh,-kek,fiyaf,safom,hpuoh,-api,-apuf,,,,,sfok,kiyam,renaut,-anes,,-of,-kair,ati,mti,ayo,,titiya,-muot,-aut,-ae,,akah,te,,,-t-,-n-,mi-yo,tuo,nuo,ait,amu,anu,ana,p-awiya,awiya,aro,,-sia,,fi-ye,ehe,snuk,s-,eok,tuf,tiet,mat,krem-s-au,krem-eok,krem-tuf,krem-tiet,s-t-atem,,,,
Wetan,lima,melwiri,melianni,laka,laa-mai,talla,ma,wali,knani,,awi,ulti,tokra,apni,ruri,tnie,ati,iri,wawain,(maka)tiari,iwra,ruri,rara,oota,tieri,doa,irna,arna,umi,nuri,nia,nama,,koa,mota,koa,ana,anara,nai,emni,kia,nima,tlina,tlina,mata,kpiei,,nina,kowa,mia,tati,,marna,amamiani,awatwata,ana,awa,awa,ina,ama,roma,,nana,iwra,tali,kei,ora,siora,ora,rapa,apa,duma,(maka)mnaa,(mak)wenna,(mak)mati,mori,kera,,leleena,liira,plokra,,japi,oora,,mori,,rama,kiuti,kai,weli,ari(e),tuuta,,,ai,konimaana,terni,,liwra,meela,upmela,pipawi,mina,ikra,nia,jarjara,kuti,kikia,kukriorona,iina,jata,lana,erti,jaara,deiti,woa,kiriouta,tani,ili,eni,jera,wai,lora,kioa,taala,,lianti,wolla,witiona,kakmorna,,otna,dora,tlena,anni,aua,paana,rinni,kerna,peera,werta,ai,ola,supi,imna,metma,waara,mera,,mota,aana,lawna,kpuri,plawa,mnia,petna,kmarta,pliora,powoa,edi,riera,warwiari,koini,prei,,mela,lera,warta,lermeni,tajola,aata,la,la,ajanna,nanni,adi(a),ade(a),onni,oilieta,loa,ai,,ea,ita,imi,ira,eri(a),eri(a),doma,aori,ma,mana,seida,ta(a),awa,ida,roa,woteli,wojata,wolina,wonema,woiti,woawa,wosiwa,anuli,,,rai,riuni
Sahu,ɡiama,ku'bali,kuwi'da,rou,,tapaka,osama,,tobonɡo,'bea,korou'u,eno'o,'du'du'olo,soara,'bero,kale,biwisi,susu,bele'asa,nana'o,duka,dodato,nɡaunu,sae'e,camala,utu,cu'dumu,aɡara,bounu,'udu,nɡi'di,yai'i,nyelo'o,'a'di,nɡunanɡa,mu'da'ata,'doroɡa,cama,coi,ka'e,ɡa'di,'bowis,kocowo'o,'isene,la'o,o'di'i,,lalai'i,boloto,nanele,teɡoro,,nɡowa'a,nau'u,were'a,ɡo'di,nau'u,jowonɡo,meme,'ba'ba,wala,ɡi'di'di,lomanɡa,ajele,ɡumi,nyiutu,dini,ɡu'diti,dinɡiara,i'ara,topo'o,'bau'u,tori'i,senɡene,senɡene,'ahu,'duiti,,ca'olo,palata,cu'dumu,moyala,,otomo,,dadi,polo'do,co'o,ba'du,falo,banyatoro,jamanɡ,rotu,poini,dowanɡa,nunu'u,namo,ɡosi,ɡoɡo,kalatu'u,soloro,nɡuti,la'eme,ɡaji,bi'olo,nɡia,koltidi,ɡane,ɡono,totowone,nyao'o,'bo'ara,sasalanɡa,,poposi,saya'a,sowo'o,,tana'a,ma'di,donɡi,'banyo,sasolo,nɡoloto,'ɡasi,talaɡa,banɡana,diwanɡa,nɡara,ko'du'u,kakamo'o,somu'u,besa'a,murasa,'belanɡa,karawiana,dusu'u,sau'u,malata,dudunɡu,o'boso,,ci'du,romene,loworo,itomo,kotu'u,bu'do,kolili,'bauru,kiau,ceka'a,lamo'o,'boko'o,ki'danɡa,nɡinara,'bululu,peletoro,lo'da,sa'ara,cira,la'ere,susunɡi,la,cira,mode'e,lobi'i,'di'dinɡi,musunɡu,i'a,ɡoɡono,palene,ra,toma,da'u,dau,ane,aɡe,cori,ki'danɡa,le'a,nɡoi,nɡana,unanɡa,nɡene,nɡini,ananɡa,'oru,aɡuna,leɡu,moini,kara,kalo,sa'olo,'au,roimi,matenɡo,'di'di,ro'anɡe,rata,romotoa,raram,tumudinɡ,to'anɡere,siworo,nyaɡimoi,,,,
